season,posteam,franchise_id,total_epa_plays,total_epa,epa_per_play,dropbacks,total_pass_epa,epa_per_dropback,rushes,total_rush_epa,epa_per_rush,sacks,total_sack_epa,epa_per_sack,turnovers,total_turnover_epa,epa_per_turnover,total_plays_long,total_plays_medium,total_plays_short,total_epa_long,total_epa_medium,total_epa_short,epa_per_play_long,epa_per_play_medium,epa_per_play_short,success_rate_team,total_success_plays_team,success_rate_pass,total_success_plays_pass,success_rate_rush,total_success_plays_rush,first_down_success_rate,first_down_success_total,second_down_success_rate,second_down_success_total,third_down_success_rate,third_down_success_total,fourth_down_success_rate,fourth_down_success_total,third_down_converted_total,third_down_attempts,third_down_conversion_rate,redzone_trips,redzone_tds,redzone_td_rate,total_plays,total_pass_plays,total_rush_plays,explosive_plays,explosive_pass_plays,explosive_rush_plays,explosive_play_rate,explosive_pass_rate,explosive_rush_rate
2017,IND,14,1017,-109.80027,-0.107964866,612,-63.138355,-0.10316725,405,-46.661907,-0.115214586,56,-89.9231,-1.6057698,15,-87.94893,-5.8632617,128,149,207,29.798746,-16.790236,-4.0540657,0.2328027,-0.11268614,-0.019584859,0.38643068,393,0.40359476,247,0.36049384,146,0.36515513,153,0.3888889,133,0.4177215,99,0.47058824,8,85,234,0.363247863,41,16,0.390243902,1017,612,405,68,37,31,0.066863324,0.060457516,0.07654321
2017,JAX,15,1113,21.908014,0.01968375,609,58.439804,0.09596027,504,-36.53179,-0.07248371,24,-44.031403,-1.8346418,20,-89.54721,-4.4773607,152,132,242,28.82891,38.46681,4.821508,0.18966389,0.2914152,0.019923586,0.41778976,465,0.46469623,283,0.3611111,182,0.40408164,198,0.42547426,157,0.41101694,97,0.8333333,10,84,234,0.358974359,51,32,0.62745098,1113,609,504,86,43,43,0.077268643,0.070607553,0.08531746
2017,KC,16,1018,81.03912,0.07960621,644,108.48487,0.16845477,374,-27.445745,-0.073384345,37,-56.20685,-1.519104,11,-51.81579,-4.710526,142,125,275,116.28679,22.70891,7.7644897,0.818921,0.18167128,0.028234508,0.4410609,449,0.48602486,313,0.36363637,136,0.43572986,200,0.44179106,148,0.46226415,98,0.3,3,77,206,0.373786408,51,21,0.411764706,1015,642,373,99,55,44,0.097536946,0.085669782,0.117962466
2017,LAR,19,1015,54.60782,0.053800806,583,76.37612,0.13100536,432,-21.768301,-0.050389584,28,-52.118164,-1.861363,17,-82.124084,-4.8308287,151,135,230,63.050407,33.326653,14.662317,0.41755238,0.2468641,0.06374921,0.4325123,439,0.44768438,261,0.41203704,178,0.4330357,194,0.42985076,144,0.43378997,95,0.46153846,6,90,219,0.410958904,65,38,0.584615385,1014,582,432,116,58,58,0.114398422,0.099656357,0.134259259
2017,LAC,18,1044,87.59502,0.083903275,639,120.804886,0.18905303,405,-33.20987,-0.081999674,18,-27.572044,-1.5317802,15,-63.665962,-4.2443976,182,127,272,109.47794,22.444023,-5.5794992,0.60152715,0.1767246,-0.020512864,0.44827586,468,0.4945227,316,0.37530863,152,0.4017094,188,0.5014493,173,0.46330276,101,0.5,6,86,218,0.394495413,50,23,0.46,1043,638,405,108,61,47,0.103547459,0.095611285,0.116049383
2017,LVR,17,999,-43.581333,-0.04362496,635,4.0825734,0.006429249,364,-47.663906,-0.1309448,24,-42.865273,-1.7860531,27,-109.46244,-4.0541644,164,157,236,50.762882,12.109718,-34.382774,0.30952978,0.077131964,-0.14568973,0.4144144,414,0.4425197,281,0.3653846,133,0.4045977,176,0.41379312,132,0.43119267,94,0.4,10,84,217,0.387096774,36,19,0.527777778,999,635,364,84,48,36,0.084084084,0.075590551,0.098901099
2017,MIA,20,1029,-127.873,-0.124269195,673,-58.713287,-0.08724114,356,-69.15971,-0.19426885,33,-46.39355,-1.4058652,28,-129.41557,-4.621985,188,135,278,10.653518,12.025266,-44.845757,0.05666765,0.08907604,-0.16131566,0.3926142,404,0.42199108,284,0.33707866,120,0.3902439,176,0.43026707,145,0.3504673,75,0.28,7,65,214,0.303738318,38,20,0.526315789,1028,672,356,72,41,31,0.070038911,0.061011905,0.087078652
2017,MIN,21,1093,30.74344,0.028127575,620,96.860886,0.15622723,473,-66.11745,-0.13978319,27,-46.41513,-1.7190789,14,-67.22064,-4.8014746,166,103,258,73.588135,32.582127,-3.0712018,0.443302,0.31633133,-0.011903883,0.4263495,466,0.48225805,299,0.35306555,167,0.39029536,185,0.45238096,171,0.46320346,107,0.125,1,94,230,0.408695652,53,33,0.622641509,1093,620,473,96,55,41,0.087831656,0.088709677,0.086680761
2017,NE,22,1125,155.46208,0.13818851,681,174.30786,0.25595868,444,-18.845787,-0.042445466,35,-62.549175,-1.7871193,12,-51.230663,-4.269222,193,152,242,136.41052,63.611523,-0.71001226,0.70679027,0.41849685,-0.002933935,0.49244446,554,0.5198238,354,0.45045045,200,0.48449612,250,0.51187336,194,0.4651163,100,0.61538464,8,82,214,0.38317757,68,42,0.617647059,1124,681,443,106,63,43,0.09430605,0.092511013,0.097065463
2017,NO,23,1015,94.16234,0.09277078,585,82.03725,0.1402346,430,12.125097,0.028197901,20,-36.803112,-1.8401556,16,-75.452126,-4.715758,125,126,282,83.956436,53.197956,-14.136658,0.6716515,0.422206,-0.05012999,0.45320198,460,0.4923077,288,0.4,172,0.44857767,205,0.45821327,159,0.42564103,83,0.8,12,75,195,0.384615385,57,34,0.596491228,1013,584,429,126,72,54,0.124383021,0.123287671,0.125874126
2017,NYG,24,1078,-116.61578,-0.10817791,690,-71.450195,-0.10355101,388,-45.165592,-0.116406165,35,-82.55506,-2.358716,22,-91.6935,-4.1678863,150,190,267,23.984564,11.0737095,-25.517633,0.15989709,0.05828268,-0.09557166,0.41001856,442,0.4347826,300,0.36597937,142,0.4103139,183,0.43835616,160,0.375,90,0.36363637,8,73,239,0.305439331,37,19,0.513513514,1078,690,388,66,33,33,0.06122449,0.047826087,0.085051546
2017,NYJ,25,1017,-74.868286,-0.0736168,606,1.5352696,0.002533448,409,-73.50832,-0.17972696,47,-82.83327,-1.7624099,22,-86.32116,-3.9236891,134,148,222,67.13609,25.61681,-36.37439,0.5010156,0.17308655,-0.16384861,0.38446411,391,0.43822077,266,0.30487806,125,0.38679245,164,0.36795253,124,0.39915967,95,0.5,7,80,237,0.337552743,38,20,0.526315789,1017,607,410,88,49,39,0.086529007,0.080724876,0.095121951
2017,PHI,26,1112,59.577427,0.053576823,673,99.66882,0.14809632,439,-40.0914,-0.091324374,36,-67.491165,-1.8747545,18,-75.48119,-4.1933994,192,164,208,104.487434,31.061974,-6.429055,0.54420537,0.18940228,-0.03090892,0.4352518,484,0.46508172,313,0.38952163,171,0.41666666,200,0.4056338,144,0.48347107,117,0.65384614,17,96,240,0.4,51,37,0.725490196,1112,673,439,98,45,53,0.088129496,0.066864785,0.120728929
2017,PIT,27,1082,82.2267,0.0759951,664,118.46388,0.17840946,418,-36.23718,-0.08669181,24,-41.11306,-1.7130442,19,-81.52231,-4.290648,207,116,264,80.39301,14.307881,33.58328,0.38837203,0.1233438,0.1272094,0.46025878,498,0.5060241,336,0.3875598,162,0.4375,210,0.47058824,176,0.49082568,107,0.6,3,93,217,0.428571429,62,33,0.532258065,1081,663,418,101,56,45,0.093432007,0.084464555,0.107655502
2017,SEA,29,1050,-25.00296,-0.023812342,705,41.15222,0.058371946,345,-66.15518,-0.19175415,43,-73.72784,-1.7146008,17,-77.55207,-4.5618863,188,149,214,70.71849,40.079704,-19.955761,0.37616217,0.2689913,-0.09325122,0.41238096,433,0.4638298,327,0.3072464,106,0.3916849,179,0.4346591,153,0.41409692,94,0.5555556,5,78,225,0.346666667,46,25,0.543478261,1047,703,344,98,61,37,0.093600764,0.086770982,0.10755814
2017,SF,28,1086,-45.510212,-0.04190627,690,-1.8587091,-0.002693781,396,-43.651505,-0.11023107,43,-80.63726,-1.8752851,22,-108.21228,-4.91874,167,202,235,76.07629,36.078743,-55.783737,0.45554662,0.17860764,-0.2373776,0.4116022,447,0.43913043,303,0.36363637,144,0.43186584,206,0.36416185,126,0.44262296,108,0.3888889,7,91,244,0.37295082,50,24,0.48,1085,689,396,100,49,51,0.092165899,0.071117562,0.128787879
2017,TB,30,1080,1.2163897,0.001126287,717,62.215103,0.08677141,363,-60.99871,-0.16804053,40,-83.32106,-2.0830264,27,-126.23961,-4.675541,245,173,184,97.594635,23.575922,1.0773433,0.39834544,0.136277,0.005855127,0.44074073,476,0.49930266,358,0.32506886,118,0.42052314,209,0.44537815,159,0.48815167,103,0.375,3,84,209,0.401913876,51,26,0.509803922,1077,714,363,70,47,23,0.064995357,0.065826331,0.063360882
2017,TEN,31,1008,-70.07393,-0.069517784,586,-33.550106,-0.057252742,422,-36.523827,-0.08654935,35,-56.558586,-1.6159596,24,-124.68256,-5.195107,168,149,178,27.000315,8.817861,-42.27211,0.16071616,0.05918027,-0.23748377,0.42559522,429,0.44197953,259,0.4028436,170,0.41463414,187,0.43333334,143,0.43055555,93,0.54545456,6,73,216,0.337962963,41,21,0.512195122,1008,586,422,78,39,39,0.077380952,0.066552901,0.092417062
2017,WAS,32,1004,-51.437798,-0.051232867,624,25.583261,0.040998816,380,-77.02106,-0.202687,41,-79.57113,-1.9407592,23,-118.188286,-5.1386213,158,144,237,76.798134,6.448984,-7.1943083,0.48606414,0.044784613,-0.030355731,0.40836653,410,0.4599359,287,0.32368422,123,0.37096775,161,0.47076023,161,0.37142858,78,0.5555556,10,66,210,0.314285714,48,26,0.541666667,1004,624,380,91,59,32,0.09063745,0.094551282,0.084210526
2018,ARZ,1,934,-222.5247,-0.23824915,593,-157.80049,-0.26610538,341,-64.72423,-0.18980712,52,-99.217735,-1.9080334,28,-133.40703,-4.764537,150,135,209,2.1536655,-13.981866,-63.38673,0.01435777,-0.10356937,-0.30328578,0.35653105,333,0.37942666,225,0.31671554,108,0.3580247,145,0.36482084,112,0.33497536,68,0.375,6,58,203,0.285714286,27,17,0.62962963,933,592,341,56,32,24,0.060021436,0.054054054,0.070381232
2018,ATL,2,1052,85.18679,0.08097604,713,139.36458,0.19546224,339,-54.177788,-0.15981649,42,-90.469765,-2.154042,18,-89.276855,-4.9598255,185,176,255,101.34306,51.612694,39.8652,0.54780036,0.29325393,0.15633412,0.46577945,490,0.5189341,370,0.3539823,120,0.46458334,223,0.4471299,148,0.49302325,106,0.55,11,92,215,0.427906977,50,32,0.64,1051,713,338,100,56,44,0.095147479,0.078541374,0.130177515
2018,BAL,3,1168,39.37389,0.03371052,649,37.49792,0.057777997,518,2.3057427,0.004451241,32,-56.73787,-1.7730584,19,-91.28446,-4.8044453,179,160,214,58.87133,29.127714,-19.701405,0.32889012,0.18204822,-0.09206264,0.4571918,534,0.4653313,302,0.4470135,232,0.44400784,226,0.4484536,174,0.4876033,118,0.6,15,101,238,0.424369748,59,32,0.542372881,1168,649,519,103,45,58,0.088184932,0.069337442,0.111753372
2018,BUF,4,1053,-147.57579,-0.14014795,639,-88.19303,-0.13801727,414,-59.382755,-0.14343661,41,-72.16652,-1.760159,30,-127.313354,-4.2437787,208,98,192,-22.697979,3.4460666,-38.084595,-0.1091249,0.035163946,-0.19835727,0.37796772,398,0.39749607,254,0.3478261,144,0.375,171,0.38040346,132,0.37991267,87,0.3888889,7,67,228,0.293859649,40,21,0.525,1052,638,414,81,51,30,0.076996198,0.079937304,0.072463768
2018,CAR,5,1041,68.215775,0.065529086,660,56.69099,0.08589544,381,11.524782,0.030248772,32,-52.113686,-1.6285527,20,-87.086494,-4.354325,173,135,251,56.920933,31.447315,-11.231094,0.32902274,0.23294307,-0.044745397,0.47934678,499,0.48333332,319,0.47244096,180,0.46346554,222,0.5103245,173,0.4720812,93,0.42857143,9,78,195,0.4,59,37,0.627118644,1040,659,381,111,53,58,0.106730769,0.080424886,0.152230971
2018,CHI,6,1058,44.465115,0.04202752,631,95.414474,0.15121153,427,-50.949364,-0.11931935,33,-52.39359,-1.5876845,24,-107.945076,-4.4977117,163,133,215,53.92079,35.80661,-3.3996089,0.3308024,0.26922265,-0.015812134,0.46502835,492,0.50554675,319,0.40515223,173,0.43283582,203,0.49435028,175,0.46261683,99,0.6875,11,83,212,0.391509434,55,37,0.672727273,1056,629,427,84,48,36,0.079545455,0.076311606,0.084309133
2018,CIN,7,991,10.524863,0.010620447,650,46.286324,0.07120973,341,-35.76146,-0.104872316,37,-68.25845,-1.8448231,16,-73.160995,-4.572562,176,138,225,50.91569,37.81063,-12.929111,0.2892937,0.27399006,-0.057462715,0.43491423,431,0.46461537,302,0.37829912,129,0.42727274,188,0.44859812,144,0.42718446,88,0.5,10,69,205,0.336585366,45,32,0.711111111,991,650,341,100,55,45,0.100908174,0.084615385,0.131964809
2018,CLE,8,1073,-11.454388,-0.010675105,686,21.578344,0.031455312,387,-33.032734,-0.0853559,38,-66.79479,-1.7577577,23,-97.39533,-4.2345796,216,126,228,49.611046,5.5242496,3.8580608,0.22968076,0.04384325,0.016921319,0.4277726,459,0.4489796,308,0.3901809,151,0.45,216,0.41569766,143,0.4,86,0.4347826,10,72,213,0.338028169,47,33,0.70212766,1068,682,386,111,64,47,0.103932584,0.093841642,0.121761658
2018,DAL,9,1062,11.200598,0.010546702,654,34.534977,0.052805774,408,-23.33438,-0.057192106,56,-90.39854,-1.6142596,17,-76.98951,-4.528795,137,159,231,50.7526,55.070988,-1.0165359,0.37045693,0.34635842,-0.004400588,0.43973634,467,0.4587156,300,0.40931374,167,0.42543858,194,0.4362606,154,0.4585153,105,0.54545456,12,88,229,0.384279476,50,24,0.48,1061,653,408,94,40,54,0.088595664,0.061255743,0.132352941
2018,DEN,10,1063,-26.877205,-0.025284294,679,-9.792507,-0.014421955,384,-17.084696,-0.044491395,34,-57.752563,-1.6986048,20,-84.33399,-4.2166996,153,151,282,59.9232,-10.176342,-11.255004,0.39165488,-0.06739299,-0.039911363,0.43273753,460,0.44035345,299,0.41927084,161,0.46218488,220,0.41860464,144,0.37850466,81,0.6,15,69,213,0.323943662,42,25,0.595238095,1062,678,384,105,53,52,0.098870056,0.078171091,0.135416667
2018,DET,11,1068,-28.570927,-0.026751803,672,14.225067,0.021168254,396,-42.795994,-0.108070694,41,-75.48555,-1.841111,18,-90.708855,-5.039381,153,136,284,59.43651,37.038467,-28.37827,0.3884739,0.27234167,-0.099923484,0.41292134,441,0.44494048,299,0.35858586,142,0.3961456,185,0.4369748,156,0.39819005,88,0.6666667,12,74,220,0.336363636,48,26,0.541666667,1063,667,396,82,44,38,0.077140169,0.065967016,0.095959596
2018,GB,12,1067,59.630444,0.055886075,770,72.24414,0.09382356,297,-12.613703,-0.04247038,53,-96.93665,-1.8289934,10,-44.62162,-4.462162,203,168,266,98.24512,26.140537,-5.6828547,0.48396608,0.15559843,-0.021364115,0.4601687,491,0.46623376,359,0.44444445,132,0.48187634,226,0.45868945,161,0.4099099,91,0.5,10,76,222,0.342342342,49,28,0.571428571,1062,765,297,99,60,39,0.093220339,0.078431373,0.131313131
2018,HOU,13,1077,33.30014,0.03091935,665,94.623146,0.14229044,412,-61.323013,-0.14884226,62,-100.18156,-1.6158316,15,-65.09783,-4.3398557,157,151,192,97.840225,56.40311,-7.3201065,0.6231862,0.37353054,-0.038125556,0.44289693,477,0.5037594,335,0.3446602,142,0.4205021,201,0.46005508,167,0.45495495,101,0.61538464,8,76,220,0.345454545,60,31,0.516666667,1074,662,412,91,52,39,0.084729981,0.078549849,0.094660194
2018,IND,14,1110,68.608246,0.06180923,727,103.47158,0.1423268,383,-34.863327,-0.09102696,18,-36.09518,-2.005288,24,-118.82197,-4.9509153,193,161,288,92.01885,54.124302,-25.367025,0.4767816,0.3361758,-0.08807995,0.48108107,534,0.5075653,369,0.4308094,165,0.47826087,242,0.4520548,165,0.5272727,116,0.5,7,104,220,0.472727273,69,46,0.666666667,1109,726,383,89,54,35,0.08025248,0.074380165,0.091383812
2018,JAX,15,1035,-136.43619,-0.1318224,668,-69.012375,-0.10331194,367,-67.42381,-0.18371612,53,-89.94013,-1.6969836,28,-121.887276,-4.353117,140,144,252,-1.331126,30.695272,-23.961329,-0.009508043,0.21316162,-0.09508464,0.40289855,417,0.4281437,286,0.35694823,131,0.42396313,184,0.3652174,126,0.4177215,99,0.47058824,8,94,237,0.396624473,37,15,0.405405405,1034,667,367,76,44,32,0.073500967,0.065967016,0.08719346
2018,KC,16,1032,243.71501,0.23615795,679,235.47713,0.34679988,352,7.3596973,0.02090823,26,-45.493492,-1.7497497,18,-67.79466,-3.76637,192,150,240,151.45944,38.574116,68.97032,0.78885126,0.25716078,0.28737634,0.5,516,0.5264706,358,0.44886363,158,0.4593496,226,0.53097343,180,0.52717394,97,0.8,12,84,184,0.456521739,72,51,0.708333333,1030,678,352,125,79,46,0.121359223,0.116519174,0.130681818
2018,LAR,19,1081,163.61644,0.15135656,657,135.85059,0.2067741,424,27.765863,0.06548553,33,-71.97662,-2.18111,18,-75.80493,-4.2113853,192,153,221,108.193405,52.778378,23.112223,0.5635073,0.34495673,0.104580194,0.50878817,550,0.51445967,338,0.5,212,0.515625,264,0.51704544,182,0.47938144,93,0.375,6,86,194,0.443298969,78,46,0.58974359,1080,656,424,130,69,61,0.12037037,0.105182927,0.143867925
2018,LAC,18,981,127.50461,0.12997411,588,126.05256,0.2143751,393,1.4520513,0.003694787,34,-56.15113,-1.6515038,17,-74.31354,-4.3713846,166,90,256,127.97099,-3.277272,45.726997,0.7709096,-0.03641413,0.17862108,0.47196737,463,0.5119048,301,0.41221374,162,0.45788336,212,0.49211356,156,0.4402174,81,0.8888889,8,69,182,0.379120879,55,36,0.654545455,979,586,393,122,60,62,0.124616956,0.102389078,0.157760814
2018,LVR,17,1023,-58.211483,-0.05690272,643,1.4876188,0.00231356,379,-60.168858,-0.15875688,52,-97.212326,-1.8694679,24,-128.89302,-5.3705425,125,170,254,41.33565,72.72472,-24.407457,0.3306852,0.42779246,-0.09609235,0.44770283,458,0.47589424,306,0.4,152,0.44766146,201,0.45299146,159,0.44117647,90,0.4117647,7,73,203,0.359605911,45,23,0.511111111,1022,642,380,94,52,42,0.091976517,0.080996885,0.110526316
2018,MIA,20,908,-99.41289,-0.10948556,551,-53.659313,-0.097385325,357,-45.753582,-0.1281613,52,-105.30271,-2.025052,23,-114.4667,-4.976813,126,116,211,32.532574,6.497369,7.120635,0.25819504,0.0560118,0.033747084,0.40198237,365,0.41742286,230,0.37815127,135,0.4114713,165,0.4214047,126,0.34020618,66,0.53846157,7,56,193,0.29015544,30,16,0.533333333,905,549,356,70,34,36,0.077348066,0.061930783,0.101123596
2018,MIN,21,1039,-76.04893,-0.07319435,696,-6.243476,-0.008970511,343,-69.80545,-0.20351443,40,-89.45214,-2.2363036,20,-111.65067,-5.582534,154,141,308,76.00077,30.559338,-38.14472,0.4935115,0.21673289,-0.123846486,0.43310875,450,0.48563218,338,0.3265306,112,0.43196544,200,0.45808384,153,0.39534885,85,0.42857143,9,71,211,0.336492891,49,26,0.530612245,1039,696,343,83,47,36,0.079884504,0.067528736,0.104956268
2018,NE,22,1098,97.88723,0.08915048,627,112.25963,0.17904247,471,-14.372402,-0.030514654,21,-42.391586,-2.018647,16,-68.054474,-4.2534046,165,158,249,82.60461,42.332737,0.82813954,0.50063396,0.26792872,0.003325862,0.4726776,519,0.5215311,327,0.40764332,192,0.45039684,227,0.51086956,188,0.45971563,97,0.5,7,82,211,0.388625592,57,33,0.578947368,1095,625,470,117,54,63,0.106849315,0.0864,0.134042553
2018,NO,23,1028,159.65901,0.15531032,581,162.52357,0.27973077,447,-2.8645575,-0.006408406,20,-30.709402,-1.5354701,16,-79.188934,-4.9493084,141,136,242,87.73488,68.992546,5.188032,0.62223315,0.5072981,0.02143815,0.5,514,0.5576592,324,0.42505592,190,0.48842105,232,0.4822485,163,0.5235602,100,0.8333333,15,82,188,0.436170213,68,48,0.705882353,1027,580,447,104,59,45,0.101265823,0.101724138,0.100671141
2018,NYG,24,1023,17.742395,0.017343495,663,36.98598,0.055785794,360,-19.243586,-0.053454403,47,-88.22018,-1.877025,17,-76.69235,-4.511315,163,123,296,87.486465,47.985256,-22.828962,0.5367268,0.39012402,-0.07712487,0.3998045,409,0.42986426,285,0.34444445,124,0.3581081,159,0.41715977,141,0.43601894,92,0.59090906,13,76,211,0.360189573,55,28,0.509090909,1022,662,360,97,59,38,0.094911937,0.089123867,0.105555556
2018,NYJ,25,989,-129.35368,-0.1307924,600,-53.045227,-0.08840871,389,-76.30846,-0.1961657,37,-57.59856,-1.5567179,28,-123.21364,-4.400487,172,156,194,9.144611,-4.730529,-9.018555,0.053166345,-0.030323902,-0.046487395,0.3710819,367,0.41333333,248,0.30591258,119,0.35962877,155,0.38679245,123,0.359447,78,0.5,11,69,216,0.319444444,45,20,0.444444444,989,600,389,81,45,36,0.08190091,0.075,0.092544987
2018,PHI,26,1077,43.58285,0.0404669,692,76.26241,0.1102058,385,-32.679558,-0.08488197,40,-88.558395,-2.21396,22,-105.2372,-4.783509,170,156,269,72.69699,67.03275,7.7711143,0.42762935,0.42969713,0.028888902,0.46425256,500,0.49421966,342,0.4103896,158,0.44444445,216,0.48433048,170,0.44761905,94,0.625,15,84,210,0.4,57,33,0.578947368,1077,692,385,95,52,43,0.088207985,0.075144509,0.111688312
2018,PIT,27,1100,115.34585,0.10485986,772,152.21494,0.1971696,328,-36.869087,-0.112405755,24,-40.206345,-1.6752644,26,-113.23627,-4.355241,200,152,334,82.81864,25.743792,44.483734,0.4140932,0.16936705,0.13318484,0.47636363,524,0.50906736,393,0.39939025,131,0.45309383,227,0.48918918,181,0.49282297,103,0.64285713,9,90,207,0.434782609,51,36,0.705882353,1099,771,328,98,62,36,0.089171975,0.080415045,0.109756098
2018,SEA,29,1046,98.27479,0.093952954,535,112.211716,0.20974152,511,-13.936927,-0.02727383,51,-85.82876,-1.6829169,11,-58.275074,-5.297734,137,109,173,136.80147,38.332794,-25.797392,0.99855083,0.351677,-0.14911787,0.44263864,463,0.49158877,263,0.39138943,200,0.41356674,189,0.4550562,162,0.4608295,100,0.73333335,11,82,216,0.37962963,57,39,0.684210526,1044,533,511,117,50,67,0.112068966,0.09380863,0.13111546
2018,SF,28,1042,-21.9316,-0.021047601,636,34.55217,0.054327313,406,-56.483772,-0.13912259,48,-89.72998,-1.8693746,30,-160.01639,-5.3338795,153,149,226,67.32028,26.355057,-3.2568488,0.44000185,0.17687957,-0.014410836,0.4472169,466,0.4889937,311,0.3817734,155,0.45755693,221,0.43786982,148,0.4390244,90,0.5,5,73,202,0.361386139,50,21,0.42,1042,636,406,118,61,57,0.113243762,0.09591195,0.140394089
2018,TB,30,1107,46.88767,0.04235562,771,124.63852,0.16165826,336,-77.75085,-0.23140132,41,-72.19683,-1.7608984,35,-165.95326,-4.741522,259,179,186,126.96485,37.043648,-9.553557,0.49021178,0.20694776,-0.05136321,0.4480578,496,0.5019455,387,0.32440478,109,0.43856332,232,0.424581,152,0.50248754,101,0.71428573,10,86,200,0.43,62,36,0.580645161,1106,770,336,100,71,29,0.090415913,0.092207792,0.086309524
2018,TEN,31,977,-28.863873,-0.02954337,548,11.602527,0.021172494,428,-39.560577,-0.092431255,47,-71.44442,-1.520094,17,-87.28637,-5.1344924,135,100,202,77.72985,10.125792,-29.083118,0.5757767,0.10125791,-0.14397584,0.42579323,416,0.459854,252,0.38228437,164,0.4045977,176,0.44871795,140,0.427907,92,0.61538464,8,80,213,0.375586854,48,24,0.5,975,547,428,91,39,52,0.093333333,0.071297989,0.121495327
2018,WAS,32,1010,-72.43769,-0.07172049,630,-35.920406,-0.057016518,380,-36.51729,-0.096098125,44,-69.72653,-1.5846939,19,-97.83053,-5.1489754,147,156,200,-0.79175353,20.447102,-10.922369,-0.005386078,0.13107117,-0.054611847,0.42376238,428,0.44761905,282,0.38421053,146,0.38139534,164,0.45427728,154,0.44545454,98,0.5555556,10,75,218,0.344036697,38,22,0.578947368,1010,630,380,84,41,43,0.083168317,0.065079365,0.113157895
2019,ARZ,1,1028,14.89648,0.014490739,668,15.045218,0.022522783,360,-0.14873767,-0.00041316,50,-71.57971,-1.4315943,18,-80.70938,-4.4838543,157,136,254,69.947914,3.1898758,-14.447837,0.44552812,0.02345497,-0.05688125,0.42607003,438,0.4311377,288,0.41666666,150,0.41501105,188,0.44347826,153,0.3883495,80,0.6666667,14,70,206,0.339805825,55,27,0.490909091,1028,668,360,101,52,49,0.098249027,0.077844311,0.136111111
2019,ATL,2,1149,11.895085,0.010352555,805,67.482956,0.08382976,344,-55.58787,-0.16159265,50,-98.74224,-1.9748448,23,-112.95285,-4.9109936,213,190,278,101.70597,54.50234,-15.599793,0.4774928,0.28685442,-0.056114364,0.4429939,509,0.48447204,390,0.34593022,119,0.41618496,216,0.44652405,167,0.49115044,111,0.61904764,13,87,223,0.390134529,59,33,0.559322034,1148,805,343,84,52,32,0.073170732,0.064596273,0.093294461
2019,BAL,3,1080,217.49274,0.20138216,529,169.23875,0.31992203,551,48.25399,0.0875753,28,-30.097828,-1.0749224,14,-54.228134,-3.8734381,124,147,167,81.81136,59.154766,26.998592,0.65976906,0.40241337,0.16166821,0.48055556,519,0.49716446,263,0.4646098,256,0.42973524,211,0.53532606,197,0.47916666,92,0.7083333,17,88,189,0.465608466,66,45,0.681818182,1079,528,551,129,48,81,0.119555144,0.090909091,0.147005445
2019,BUF,4,1049,-20.353096,-0.01940238,626,14.348373,0.022920724,423,-34.70147,-0.08203657,40,-67.38633,-1.6846583,19,-83.59086,-4.399519,177,140,192,48.560127,33.363976,-34.60545,0.274351,0.2383141,-0.18023671,0.4194471,440,0.43769968,274,0.39243498,166,0.41880342,196,0.42598188,141,0.3991228,91,0.47368422,9,75,226,0.331858407,46,26,0.565217391,1043,621,422,105,54,51,0.100671141,0.086956522,0.120853081
2019,CAR,5,1108,-91.45812,-0.08254343,741,-53.857933,-0.07268277,367,-37.60019,-0.10245283,58,-117.36803,-2.0235868,32,-146.14809,-4.5671277,207,149,275,12.650444,5.7617755,32.020172,0.061113257,0.038669635,0.11643699,0.43231046,479,0.45074224,334,0.39509538,145,0.44354838,220,0.4555256,169,0.3537736,75,0.56,14,65,211,0.308056872,50,29,0.58,1106,739,367,82,40,42,0.074141049,0.054127199,0.114441417
2019,CHI,6,1060,-82.991104,-0.078293495,685,-12.3537855,-0.018034723,375,-70.63732,-0.18836619,45,-75.73484,-1.6829965,18,-76.87339,-4.270744,174,148,255,51.94069,13.938463,-22.869623,0.29850972,0.0941788,-0.0896848,0.41132075,436,0.4510949,309,0.33866668,127,0.41111112,185,0.41944444,151,0.40528634,92,0.33333334,7,77,226,0.340707965,45,24,0.533333333,1058,683,375,64,39,25,0.060491493,0.057101025,0.066666667
2019,CIN,7,1083,-103.6537,-0.095709786,712,-53.923107,-0.075734705,371,-49.730595,-0.13404474,48,-95.4384,-1.9883,28,-132.61493,-4.7362475,201,182,226,54.66117,9.912967,-53.005085,0.27194613,0.05446685,-0.23453577,0.40350878,437,0.4241573,302,0.3638814,135,0.41379312,192,0.38202247,136,0.3982684,92,0.51724136,15,79,228,0.346491228,49,22,0.448979592,1083,712,371,87,49,38,0.08033241,0.068820225,0.102425876
2019,CLE,8,1034,-30.904863,-0.029888649,651,20.005302,0.030730112,383,-50.910168,-0.13292472,41,-70.10061,-1.7097709,27,-118.56643,-4.3913493,178,140,220,55.19072,19.215883,-21.177158,0.31006023,0.13725631,-0.09625981,0.4139265,428,0.437788,285,0.37336814,143,0.39782608,183,0.42982456,147,0.41346154,86,0.52380955,11,70,205,0.341463415,53,30,0.566037736,1032,649,383,106,59,47,0.102713178,0.090909091,0.122715405
